#Données de temps d'insertion, de recherche et de taux de charge sur une table de hachage.
#Taille_map	Insertion	Recherche	Charge
2169 4.5553e-06 6.1441e-06 0.580369
2170 3.6318e-06 6.6719e-06 0.580637
2171 4.4326e-06 5.9251e-06 0.580904
2172 3.66025e-06 5.97155e-06 0.581171
2173 4.5155e-06 6.8875e-06 0.581439
2174 3.69865e-06 7.8068e-06 0.581706
2175 3.678e-06 5.4187e-06 0.581974
2176 3.7968e-06 6.1811e-06 0.582241
2177 3.75615e-06 6.106e-06 0.582509
2178 3.8615e-06 6.24005e-06 0.582776
2179 3.7614e-06 6.08225e-06 0.583044
2180 3.8443e-06 6.31615e-06 0.583311
2181 3.9811e-06 6.24945e-06 0.583578
2182 3.7613e-06 5.94315e-06 0.583846
2183 4.2138e-06 6.53095e-06 0.584113
2184 3.93445e-06 5.96435e-06 0.584381
2185 4.13595e-06 6.03225e-06 0.584648
2186 3.75795e-06 6.1659e-06 0.584916
2187 3.8456e-06 5.76775e-06 0.585183
2188 3.71975e-06 5.83985e-06 0.585451
2189 3.99095e-06 7.2069e-06 0.585718
2190 4.17875e-06 6.1932e-06 0.585986
2191 3.794e-06 6.2121e-06 0.586253
2192 4.0413e-06 6.1685e-06 0.58652
2193 4.3136e-06 5.81325e-06 0.586788
2194 3.74235e-06 5.8137e-06 0.587055
2195 3.88355e-06 5.535e-06 0.587323
2196 3.70745e-06 5.6653e-06 0.58759
2197 4.67175e-06 6.4004e-06 0.587858
2198 3.79655e-06 6.1861e-06 0.588125
2199 3.8136e-06 5.4333e-06 0.588393
2200 3.71415e-06 6.39105e-06 0.58866
2201 4.0995e-06 5.9785e-06 0.588928
2202 3.7583e-06 6.638e-06 0.589195
2203 3.6466e-06 5.80525e-06 0.589462
2204 3.8626e-06 6.33925e-06 0.58973
2205 4.32745e-06 6.2383e-06 0.589997
2206 4.00745e-06 6.40875e-06 0.590265
2207 3.72635e-06 5.69325e-06 0.590532
2208 4.1159e-06 6.53235e-06 0.5908
2209 3.62265e-06 5.89935e-06 0.591067
2210 4.116e-06 5.7404e-06 0.591335
2211 4.03505e-06 8.99975e-06 0.591602
2212 3.85645e-06 6.17235e-06 0.591869
2213 3.9556e-06 6.73285e-06 0.592137
2214 3.61325e-06 5.9777e-06 0.592404
2215 4.3455e-06 6.75745e-06 0.592672
2216 3.8175e-06 6.0731e-06 0.592939
2217 3.72035e-06 6.18135e-06 0.593207
2218 3.88275e-06 6.74325e-06 0.593474
2219 4.09025e-06 6.74905e-06 0.593742
2220 3.8132e-06 5.56815e-06 0.594009
2221 3.822e-06 6.404e-06 0.594277
2222 3.7977e-06 5.67205e-06 0.594544
2223 4.02445e-06 5.94485e-06 0.594811
2224 3.8599e-06 5.9761e-06 0.595079
2225 3.8021e-06 6.3096e-06 0.595346
2226 4.20825e-06 6.20535e-06 0.595614
2227 3.76025e-06 6.2937e-06 0.595881
2228 3.72035e-06 5.94905e-06 0.596149
2229 3.672e-06 5.88475e-06 0.596416
2230 4.8099e-06 5.93e-06 0.596684
2231 3.67345e-06 6.2131e-06 0.596951
2232 4.03395e-06 6.5099e-06 0.597219
2233 3.8195e-06 6.08145e-06 0.597486
2234 3.65535e-06 6.20145e-06 0.597753
2235 4.1671e-06 6.0082e-06 0.598021
2236 3.76615e-06 6.7357e-06 0.598288
2237 5.94835e-06 6.96915e-06 0.598556
2238 3.72885e-06 6.12315e-06 0.598823
2239 3.74825e-06 6.55025e-06 0.599091
2240 3.73085e-06 6.5952e-06 0.599358
2241 3.6919e-06 6.5576e-06 0.599626
2242 3.85555e-06 6.13825e-06 0.599893
2243 4.00225e-06 6.1502e-06 0.60016
2244 4.0364e-06 5.98645e-06 0.600428
2245 3.79385e-06 6.03955e-06 0.600695
2246 3.7446e-06 6.02225e-06 0.600963
2247 3.72795e-06 6.3579e-06 0.60123
2248 3.7945e-06 6.6492e-06 0.601498
2249 4.7131e-06 6.13325e-06 0.601765
2250 3.7113e-06 6.59795e-06 0.602033
2251 4.39095e-06 6.1949e-06 0.6023
2252 3.7762e-06 6.47925e-06 0.602568
2253 3.79765e-06 5.75325e-06 0.602835
2254 3.94835e-06 6.00635e-06 0.603102
2255 3.65955e-06 6.40215e-06 0.60337
2256 4.2864e-06 6.3617e-06 0.603637
2257 3.7159e-06 6.56425e-06 0.603905
2258 3.7604e-06 6.7882e-06 0.604172
2259 6.57845e-06 6.54745e-06 0.60444
2260 3.84985e-06 6.35235e-06 0.604707
2261 3.76175e-06 5.54305e-06 0.604975
2262 3.58435e-06 6.16465e-06 0.605242
2263 4.3317e-06 5.7342e-06 0.60551
2264 3.8899e-06 6.3052e-06 0.605777
2265 3.79675e-06 6.4775e-06 0.606044
2266 3.75715e-06 6.43975e-06 0.606312
2267 3.741e-06 6.1673e-06 0.606579
2268 3.7966e-06 5.72185e-06 0.606847
2269 3.9362e-06 6.33855e-06 0.607114
2270 3.89855e-06 6.60105e-06 0.607382
2271 3.8665e-06 6.0337e-06 0.607649
2272 4.001e-06 6.6624e-06 0.607917
2273 3.8546e-06 6.3954e-06 0.608184
2274 3.90315e-06 7.1196e-06 0.608451
2275 4.16905e-06 6.93105e-06 0.608719
2276 3.83925e-06 6.2921e-06 0.608986
2277 3.75995e-06 5.68055e-06 0.609254
2278 3.7265e-06 6.09215e-06 0.609521
2279 3.84025e-06 6.06455e-06 0.609789
2280 3.8851e-06 6.24835e-06 0.610056
2281 3.8057e-06 6.37445e-06 0.610324
2282 3.7361e-06 6.28675e-06 0.610591
2283 3.7379e-06 6.18655e-06 0.610859
2284 4.09985e-06 5.94125e-06 0.611126
2285 3.82985e-06 6.1833e-06 0.611393
2286 7.6576e-06 6.3414e-06 0.611661
2287 4.17225e-06 5.70135e-06 0.611928
2288 4.0652e-06 5.6816e-06 0.612196
2289 3.81855e-06 5.6241e-06 0.612463
2290 3.83735e-06 6.8262e-06 0.612731
2291 3.9012e-06 5.86605e-06 0.612998
2292 3.74705e-06 5.88125e-06 0.613266
2293 4.2382e-06 5.6736e-06 0.613533
2294 3.89865e-06 6.98915e-06 0.6138
2295 4.60435e-06 6.5384e-06 0.614068
2296 3.8601e-06 6.20755e-06 0.614335
2297 3.81435e-06 6.24955e-06 0.614603
2298 3.77145e-06 6.10755e-06 0.61487
2299 3.643e-06 5.985e-06 0.615138
2300 4.8028e-06 6.51495e-06 0.615405
2301 3.7234e-06 5.6411e-06 0.615673
2302 3.83685e-06 5.76875e-06 0.61594
2303 3.8647e-06 6.99045e-06 0.616208
2304 4.227e-06 6.28165e-06 0.616475
2305 3.682e-06 6.41045e-06 0.616742
2306 3.80715e-06 6.18685e-06 0.61701
2307 4.1749e-06 6.3783e-06 0.617277
2308 4.31555e-06 6.32095e-06 0.617545
2309 4.39445e-06 6.2718e-06 0.617812
2310 3.69265e-06 5.6667e-06 0.61808
2311 4.43795e-06 6.15465e-06 0.618347
2312 3.961e-06 5.9204e-06 0.618615
2313 3.8903e-06 5.78765e-06 0.618882
2314 3.80005e-06 6.415e-06 0.61915
2315 3.73045e-06 6.4682e-06 0.619417
2316 4.2344e-06 6.488e-06 0.619684
2317 3.88935e-06 6.857e-06 0.619952
2318 3.87115e-06 6.45265e-06 0.620219
2319 3.6859e-06 6.2686e-06 0.620487
2320 3.75085e-06 5.95195e-06 0.620754
2321 3.6662e-06 6.29635e-06 0.621022
2322 3.7243e-06 7.2399e-06 0.621289
2323 4.28595e-06 6.4316e-06 0.621557
2324 3.81275e-06 5.531e-06 0.621824
2325 3.9306e-06 6.6288e-06 0.622091
2326 3.8851e-06 6.08855e-06 0.622359
2327 4.62385e-06 6.64895e-06 0.622626
2328 4.31825e-06 5.92965e-06 0.622894
2329 3.6903e-06 6.19915e-06 0.623161
2330 3.73445e-06 6.3754e-06 0.623429
2331 3.85685e-06 5.9316e-06 0.623696
2332 7.1153e-06 6.11105e-06 0.623964
2333 4.02125e-06 6.1087e-06 0.624231
2334 3.8889e-06 5.9035e-06 0.624499
2335 3.93185e-06 6.2583e-06 0.624766
2336 3.92975e-06 6.97435e-06 0.625033
2337 3.80415e-06 5.5955e-06 0.625301
2338 3.7358e-06 6.2355e-06 0.625568
2339 3.8533e-06 6.507e-06 0.625836
2340 3.65895e-06 5.6773e-06 0.626103
2341 3.81695e-06 6.50825e-06 0.626371
2342 4.2603e-06 6.3847e-06 0.626638
2343 3.9426e-06 6.4445e-06 0.626906
2344 4.4845e-06 6.343e-06 0.627173
2345 4.334e-06 6.72625e-06 0.627441
2346 3.69975e-06 6.129e-06 0.627708
2347 3.8495e-06 5.8491e-06 0.627975
2348 3.66775e-06 6.3825e-06 0.628243
2349 3.9448e-06 7.03935e-06 0.62851
2350 3.7362e-06 6.8418e-06 0.628778
2351 4.02215e-06 6.1118e-06 0.629045
2352 4.18965e-06 6.35545e-06 0.629313
2353 3.75755e-06 6.2829e-06 0.62958
2354 6.5392e-06 6.02775e-06 0.629848
2355 3.8584e-06 6.2628e-06 0.630115
2356 4.0451e-06 5.28525e-06 0.630382
2357 3.87725e-06 6.2951e-06 0.63065
2358 3.91095e-06 6.1213e-06 0.630917
2359 4.91435e-06 5.75065e-06 0.631185
2360 3.94035e-06 6.4278e-06 0.631452
2361 3.9159e-06 6.88895e-06 0.63172
2362 3.70975e-06 6.29005e-06 0.631987
2363 4.2069e-06 6.54155e-06 0.632255
2364 4.6056e-06 6.7043e-06 0.632522
2365 3.84715e-06 5.8537e-06 0.632789
2366 4.36355e-06 6.1121e-06 0.633057
2367 3.98455e-06 6.53615e-06 0.633324
2368 4.25125e-06 7.129e-06 0.633592
2369 3.9517e-06 7.05685e-06 0.633859
2370 3.90385e-06 6.42095e-06 0.634127
2371 3.7665e-06 6.0087e-06 0.634394
2372 3.8049e-06 5.67765e-06 0.634662
2373 3.84585e-06 7.0915e-06 0.634929
2374 3.80715e-06 5.5554e-06 0.635197
2375 4.256e-06 6.4037e-06 0.635464
2376 3.962e-06 6.5852e-06 0.635731
2377 4.7926e-06 6.04755e-06 0.635999
2378 3.6241e-06 6.16005e-06 0.636266
2379 4.3695e-06 7.5925e-06 0.636534
2380 3.74035e-06 6.40845e-06 0.636801
2381 3.77835e-06 6.2426e-06 0.637069
2382 3.74775e-06 6.3098e-06 0.637336
2383 3.82065e-06 5.89365e-06 0.637604
2384 3.72595e-06 5.76535e-06 0.637871
2385 4.0766e-06 6.4425e-06 0.638139
2386 3.6997e-06 6.37195e-06 0.638406
2387 3.78705e-06 6.0217e-06 0.638673
2388 3.8267e-06 6.195e-06 0.638941
2389 4.0659e-06 3.9146e-06 0.639208
2390 4.32925e-06 3.58845e-06 0.639476
2391 3.9396e-06 3.3062e-06 0.639743
2392 3.9175e-06 3.59865e-06 0.640011
2393 3.7806e-06 3.66755e-06 0.640278
2394 5.14635e-06 4.70165e-06 0.640546
2395 5.0713e-06 3.0434e-06 0.640813
2396 4.36905e-06 2.9827e-06 0.64108
2397 3.89385e-06 4.081e-06 0.641348
2398 4.0334e-06 4.36615e-06 0.641615
2399 4.16315e-06 6.2015e-06 0.641883
2400 3.6589e-06 6.6792e-06 0.64215
2401 4.12905e-06 5.94585e-06 0.642418
2402 3.8046e-06 6.28865e-06 0.642685
2403 4.76565e-06 6.2557e-06 0.642953
2404 4.13465e-06 6.6946e-06 0.64322
2405 3.74485e-06 6.05465e-06 0.643488
2406 5.039e-06 5.9712e-06 0.643755
2407 4.2121e-06 6.65785e-06 0.644022
2408 3.8148e-06 6.122e-06 0.64429
2409 3.859e-06 6.38675e-06 0.644557
2410 4.06705e-06 7.0535e-06 0.644825
2411 3.9573e-06 5.6233e-06 0.645092
2412 4.18295e-06 5.74055e-06 0.64536
2413 3.8717e-06 6.27225e-06 0.645627
2414 3.86465e-06 6.402e-06 0.645895
2415 3.6392e-06 6.1003e-06 0.646162
2416 4.3159e-06 6.38135e-06 0.64643
2417 3.7359e-06 6.6705e-06 0.646697
2418 3.6653e-06 6.0247e-06 0.646964
2419 3.8925e-06 5.7787e-06 0.647232
2420 3.71455e-06 6.41085e-06 0.647499
2421 3.6596e-06 6.0381e-06 0.647767
2422 3.83875e-06 6.6501e-06 0.648034
2423 3.78285e-06 5.71695e-06 0.648302
2424 4.28075e-06 6.3475e-06 0.648569
2425 4.21645e-06 6.59785e-06 0.648837
2426 4.9553e-06 6.0137e-06 0.649104
2427 3.758e-06 6.33555e-06 0.649372
2428 5.0155e-06 6.4722e-06 0.649639
2429 3.82725e-06 6.3587e-06 0.649906
2430 3.768e-06 6.31525e-06 0.650174
2431 3.78515e-06 6.3032e-06 0.650441
2432 3.7813e-06 6.53925e-06 0.650709
2433 3.9179e-06 6.49515e-06 0.650976
2434 3.618e-06 5.7983e-06 0.651244
2435 3.83555e-06 6.1062e-06 0.651511
2436 3.7745e-06 6.08905e-06 0.651779
2437 3.7826e-06 6.97855e-06 0.652046
2438 4.07455e-06 5.6892e-06 0.652313
2439 4.1048e-06 6.6809e-06 0.652581
2440 3.75695e-06 6.2473e-06 0.652848
2441 4.1447e-06 6.4542e-06 0.653116
2442 3.82515e-06 6.3722e-06 0.653383
2443 3.89205e-06 6.37705e-06 0.653651
2444 4.2838e-06 6.00275e-06 0.653918
2445 3.99975e-06 5.93065e-06 0.654186
2446 3.83195e-06 3.55885e-06 0.654453
2447 4.4222e-06 3.0693e-06 0.65472
2448 3.83875e-06 4.42185e-06 0.654988
2449 3.92345e-06 3.69265e-06 0.655255
2450 3.8449e-06 4.07285e-06 0.655523
2451 3.75345e-06 3.0402e-06 0.65579
2452 3.7062e-06 3.30015e-06 0.656058
2453 6.29905e-06 3.4626e-06 0.656325
2454 4.02875e-06 3.6165e-06 0.656593
2455 3.9692e-06 3.06255e-06 0.65686
2456 3.8478e-06 5.75845e-06 0.657128
2457 3.8564e-06 6.44825e-06 0.657395
2458 3.8415e-06 6.283e-06 0.657662
2459 3.76365e-06 5.9138e-06 0.65793
2460 5.28395e-06 6.30955e-06 0.658197
2461 3.8765e-06 6.1769e-06 0.658465
2462 3.8421e-06 5.78755e-06 0.658732
2463 3.87915e-06 5.67885e-06 0.659
2464 3.75185e-06 5.9068e-06 0.659267
2465 3.9914e-06 5.66325e-06 0.659535
2466 3.8148e-06 6.59345e-06 0.659802
2467 3.7982e-06 5.6693e-06 0.66007
2468 4.3297e-06 5.9302e-06 0.660337
2469 4.12205e-06 6.07405e-06 0.660604
2470 3.76015e-06 5.8947e-06 0.660872
2471 3.87215e-06 6.35075e-06 0.661139
2472 4.4479e-06 5.8308e-06 0.661407
2473 4.23855e-06 6.30945e-06 0.661674
2474 3.939e-06 5.81455e-06 0.661942
2475 3.8478e-06 6.38965e-06 0.662209
2476 4.3751e-06 6.3072e-06 0.662477
2477 3.9636e-06 6.35475e-06 0.662744
2478 3.70615e-06 6.1167e-06 0.663011
2479 4.05295e-06 6.2604e-06 0.663279
2480 3.7533e-06 6.2098e-06 0.663546
2481 4.318e-06 6.2548e-06 0.663814
2482 3.90285e-06 5.86205e-06 0.664081
2483 4.7241e-06 6.2684e-06 0.664349
2484 3.66035e-06 5.97145e-06 0.664616
2485 3.85215e-06 5.98675e-06 0.664884
2486 4.4663e-06 5.77575e-06 0.665151
2487 3.7699e-06 5.787e-06 0.665419
2488 3.891e-06 6.62095e-06 0.665686
2489 3.9554e-06 5.8506e-06 0.665953
2490 3.77115e-06 5.89155e-06 0.666221
2491 4.62465e-06 5.77075e-06 0.666488
2492 4.62415e-06 5.99735e-06 0.666756
2493 3.89015e-06 5.84635e-06 0.667023
2494 4.40155e-06 5.8767e-06 0.667291
2495 4.4814e-06 5.9483e-06 0.667558
2496 3.94165e-06 6.50165e-06 0.667826
2497 4.24755e-06 4.1486e-06 0.668093
2498 4.168e-06 3.1074e-06 0.668361
2499 3.93415e-06 4.2126e-06 0.668628
2500 5.56915e-06 2.85905e-06 0.668895
2501 4.1129e-06 2.81295e-06 0.669163
2502 4.0799e-06 2.7305e-06 0.66943
2503 4.3736e-06 2.60645e-06 0.669698
2504 4.4208e-06 3.6033e-06 0.669965
2505 4.08865e-06 3.73935e-06 0.670233
2506 4.0336e-06 4.27685e-06 0.6705
2507 6.37205e-06 5.2436e-06 0.670768
2508 3.93985e-06 6.39105e-06 0.671035
2509 3.77995e-06 6.18965e-06 0.671302
2510 3.8161e-06 6.61665e-06 0.67157
2511 3.8705e-06 6.56805e-06 0.671837
2512 4.8241e-06 7.6516e-06 0.672105
2513 3.792e-06 6.3503e-06 0.672372
2514 3.911e-06 6.02955e-06 0.67264
2515 3.87035e-06 6.39475e-06 0.672907
2516 4.07515e-06 6.3873e-06 0.673175
2517 3.95465e-06 6.0769e-06 0.673442
2518 3.8415e-06 6.6242e-06 0.67371
2519 3.98485e-06 6.2997e-06 0.673977
2520 3.808e-06 6.1627e-06 0.674244
2521 4.1192e-06 9.1477e-06 0.674512
2522 3.9263e-06 6.445e-06 0.674779
2523 3.92905e-06 6.82715e-06 0.675047
2524 4.41195e-06 6.06125e-06 0.675314
2525 3.80895e-06 6.1824e-06 0.675582
2526 3.8303e-06 6.09145e-06 0.675849
2527 3.80475e-06 5.79035e-06 0.676117
2528 4.75655e-06 6.1636e-06 0.676384
2529 3.8123e-06 6.4074e-06 0.676652
2530 3.981e-06 6.4004e-06 0.676919
2531 4.2381e-06 6.4428e-06 0.677186
2532 3.7084e-06 5.75605e-06 0.677454
2533 3.7644e-06 6.5288e-06 0.677721
2534 3.78805e-06 6.33865e-06 0.677989
2535 3.9176e-06 5.9238e-06 0.678256
2536 3.79175e-06 6.22825e-06 0.678524
2537 4.63555e-06 5.7876e-06 0.678791
2538 3.706e-06 6.7812e-06 0.679059
2539 4.1373e-06 7.5507e-06 0.679326
2540 3.6639e-06 5.9649e-06 0.679594
2541 3.80485e-06 6.40685e-06 0.679861
2542 3.71025e-06 6.27085e-06 0.680128
2543 3.94495e-06 6.2858e-06 0.680396
2544 3.836e-06 6.72275e-06 0.680663
2545 3.6622e-06 7.00645e-06 0.680931
2546 4.43645e-06 6.48685e-06 0.681198
2547 3.70115e-06 6.9084e-06 0.681466
2548 3.85815e-06 5.5466e-06 0.681733
2549 3.8662e-06 5.9225e-06 0.682001
2550 4.0164e-06 5.89945e-06 0.682268
2551 4.29825e-06 6.0552e-06 0.682535
2552 3.83925e-06 6.63575e-06 0.682803
2553 4.23185e-06 6.65295e-06 0.68307
2554 4.01345e-06 5.74885e-06 0.683338
2555 3.8557e-06 5.75295e-06 0.683605
2556 7.01255e-06 6.8263e-06 0.683873
2557 4.06335e-06 6.72805e-06 0.68414
2558 4.5429e-06 6.3689e-06 0.684408
2559 4.6738e-06 6.1961e-06 0.684675
2560 3.9425e-06 6.4056e-06 0.684942
2561 4.42495e-06 6.8697e-06 0.68521
2562 3.7924e-06 6.4389e-06 0.685477
2563 3.79385e-06 6.36235e-06 0.685745
2564 4.85315e-06 5.9375e-06 0.686012
2565 3.8233e-06 5.51495e-06 0.68628
2566 3.719e-06 6.75865e-06 0.686547
2567 4.1238e-06 6.27665e-06 0.686815
2568 3.82485e-06 5.76445e-06 0.687082
2569 4.0503e-06 7.59625e-06 0.68735
2570 3.9606e-06 5.8678e-06 0.687617
2571 4.96935e-06 5.99875e-06 0.687884
2572 3.83295e-06 6.4077e-06 0.688152
2573 4.5203e-06 6.0839e-06 0.688419
2574 3.7254e-06 6.5881e-06 0.688687
2575 3.9337e-06 6.57045e-06 0.688954
2576 3.96485e-06 6.345e-06 0.689222
2577 3.8161e-06 6.07195e-06 0.689489
2578 3.73325e-06 6.64135e-06 0.689757
2579 3.6805e-06 6.4692e-06 0.690024
2580 3.75625e-06 6.2105e-06 0.690292
2581 3.88945e-06 6.56055e-06 0.690559
2582 4.2901e-06 5.9348e-06 0.690826
2583 3.86425e-06 5.79765e-06 0.691094
2584 3.93325e-06 6.6151e-06 0.691361
2585 3.8254e-06 7.42465e-06 0.691629
2586 4.18785e-06 5.9601e-06 0.691896
2587 4.44655e-06 6.0343e-06 0.692164
2588 3.86455e-06 5.99905e-06 0.692431
2589 4.40515e-06 6.3643e-06 0.692699
2590 4.103e-06 6.3096e-06 0.692966
2591 3.816e-06 6.6859e-06 0.693233
2592 3.7307e-06 6.3151e-06 0.693501
2593 3.8637e-06 6.30185e-06 0.693768
2594 3.77275e-06 6.4555e-06 0.694036
2595 3.7327e-06 6.42045e-06 0.694303
2596 3.67495e-06 6.7508e-06 0.694571
2597 3.7398e-06 6.33965e-06 0.694838
2598 3.87345e-06 6.64305e-06 0.695106
2599 3.72795e-06 5.50745e-06 0.695373
2600 4.22435e-06 6.4274e-06 0.695641
2601 4.15195e-06 6.54845e-06 0.695908
2602 4.2985e-06 6.0649e-06 0.696175
2603 3.8133e-06 6.42e-06 0.696443
2604 4.2698e-06 6.507e-06 0.69671
2605 3.979e-06 6.6856e-06 0.696978
2606 3.6283e-06 6.2502e-06 0.697245
2607 4.15915e-06 6.64525e-06 0.697513
2608 3.9159e-06 6.1872e-06 0.69778
2609 4.2465e-06 6.47035e-06 0.698048
2610 4.76275e-06 5.8152e-06 0.698315
2611 3.6945e-06 6.18095e-06 0.698583
2612 3.96025e-06 6.3719e-06 0.69885
2613 4.3957e-06 6.1117e-06 0.699117
2614 3.6896e-06 6.65705e-06 0.699385
2615 3.8186e-06 5.9122e-06 0.699652
2616 4.23885e-06 5.75835e-06 0.69992
2617 3.852e-06 5.89495e-06 0.700187
2618 3.75835e-06 6.09075e-06 0.700455
2619 4.3273e-06 6.7049e-06 0.700722
2620 4.0274e-06 5.8089e-06 0.70099
2621 4.17995e-06 6.45685e-06 0.701257
2622 3.8846e-06 6.39825e-06 0.701524
2623 3.90035e-06 6.16345e-06 0.701792
2624 5.34325e-06 6.7241e-06 0.702059
2625 3.7347e-06 5.72035e-06 0.702327
2626 4.19945e-06 6.3191e-06 0.702594
2627 3.97305e-06 6.7098e-06 0.702862
2628 4.0747e-06 6.7177e-06 0.703129
2629 4.24385e-06 6.3455e-06 0.703397
2630 4.3696e-06 6.7877e-06 0.703664
2631 3.8107e-06 5.9011e-06 0.703932
2632 4.50995e-06 6.5148e-06 0.704199
2633 3.8119e-06 6.3864e-06 0.704466
2634 3.8019e-06 6.4056e-06 0.704734
2635 3.86495e-06 6.1554e-06 0.705001
2636 3.79005e-06 6.1897e-06 0.705269
2637 4.01025e-06 5.79185e-06 0.705536
2638 3.91105e-06 5.74115e-06 0.705804
2639 4.41285e-06 6.5851e-06 0.706071
2640 3.75545e-06 6.71325e-06 0.706339
2641 4.143e-06 6.80255e-06 0.706606
2642 3.814e-06 5.9165e-06 0.706873
2643 3.8984e-06 5.7785e-06 0.707141
2644 3.8326e-06 6.40495e-06 0.707408
2645 3.923e-06 6.2199e-06 0.707676
2646 3.8256e-06 6.0828e-06 0.707943
2647 3.9182e-06 5.95225e-06 0.708211
2648 4.1297e-06 4.252e-06 0.708478
2649 4.01275e-06 4.80065e-06 0.708746
2650 4.07185e-06 3.81465e-06 0.709013
2651 3.96805e-06 3.3222e-06 0.709281
2652 4.6846e-06 4.1227e-06 0.709548
2653 4.1196e-06 3.8796e-06 0.709815
2654 4.15665e-06 3.2758e-06 0.710083
2655 4.7082e-06 2.6329e-06 0.71035
2656 4.01405e-06 4.2203e-06 0.710618
2657 4.83505e-06 6.36075e-06 0.710885
2658 3.85545e-06 6.18285e-06 0.711153
2659 4.5295e-06 5.594e-06 0.71142
2660 4.10525e-06 6.7987e-06 0.711688
2661 4.0399e-06 6.11e-06 0.711955
2662 4.1619e-06 5.9975e-06 0.712223
2663 3.9344e-06 6.22465e-06 0.71249
2664 3.88885e-06 6.6979e-06 0.712757
2665 3.835e-06 6.07385e-06 0.713025
2666 3.87955e-06 6.58515e-06 0.713292
2667 3.7837e-06 6.8645e-06 0.71356
2668 4.0853e-06 8.6429e-06 0.713827
2669 3.9111e-06 5.9624e-06 0.714095
2670 3.72025e-06 6.6454e-06 0.714362
2671 3.9442e-06 6.49675e-06 0.71463
2672 4.4825e-06 6.70145e-06 0.714897
2673 3.75995e-06 6.14785e-06 0.715164
2674 3.8679e-06 6.3522e-06 0.715432
2675 3.891e-06 6.81425e-06 0.715699
2676 3.90955e-06 6.63245e-06 0.715967
2677 4.8373e-06 8.2874e-06 0.716234
2678 3.8481e-06 6.52025e-06 0.716502
2679 3.65855e-06 6.4388e-06 0.716769
2680 3.87105e-06 7.27585e-06 0.717037
2681 3.7539e-06 6.08805e-06 0.717304
2682 3.76545e-06 7.37405e-06 0.717572
2683 3.87695e-06 6.36725e-06 0.717839
2684 4.6712e-06 6.2345e-06 0.718106
2685 3.82625e-06 6.19695e-06 0.718374
2686 4.1817e-06 6.25945e-06 0.718641
2687 4.4401e-06 5.84225e-06 0.718909
2688 3.88455e-06 6.5972e-06 0.719176
2689 3.87075e-06 6.40235e-06 0.719444
2690 4.0624e-06 6.7592e-06 0.719711
2691 3.86805e-06 6.38405e-06 0.719979
2692 3.63415e-06 6.39875e-06 0.720246
2693 3.67075e-06 6.514e-06 0.720514
2694 3.9622e-06 6.59985e-06 0.720781
2695 3.87465e-06 8.39745e-06 0.721048
2696 3.72145e-06 6.5286e-06 0.721316
2697 3.7914e-06 6.7586e-06 0.721583
2698 3.86175e-06 6.70375e-06 0.721851
2699 3.93665e-06 6.53455e-06 0.722118
2700 3.90315e-06 7.31845e-06 0.722386
2701 4.11985e-06 5.89355e-06 0.722653
2702 3.9184e-06 5.88045e-06 0.722921
2703 3.90115e-06 6.74925e-06 0.723188
2704 4.57545e-06 8.1959e-06 0.723455
2705 3.94195e-06 4.2642e-06 0.723723
2706 3.77965e-06 7.2863e-06 0.72399
2707 3.8255e-06 6.68005e-06 0.724258
2708 4.10225e-06 6.83545e-06 0.724525
2709 3.9014e-06 6.88915e-06 0.724793
2710 3.77135e-06 6.74425e-06 0.72506
2711 3.96905e-06 6.41445e-06 0.725328
2712 4.2143e-06 6.1926e-06 0.725595
2713 3.9984e-06 6.42135e-06 0.725863
2714 4.6511e-06 7.58185e-06 0.72613
2715 3.80925e-06 6.36115e-06 0.726397
2716 3.9089e-06 6.67085e-06 0.726665
2717 4.2557e-06 6.14915e-06 0.726932
2718 3.82525e-06 6.18575e-06 0.7272
2719 4.03365e-06 6.768e-06 0.727467
2720 4.40435e-06 6.3496e-06 0.727735
2721 3.7329e-06 7.07295e-06 0.728002
2722 3.979e-06 6.44165e-06 0.72827
2723 4.4746e-06 6.4011e-06 0.728537
2724 3.9484e-06 6.7023e-06 0.728804
2725 4.39725e-06 6.3292e-06 0.729072
2726 3.78745e-06 6.38835e-06 0.729339
2727 3.7857e-06 6.60985e-06 0.729607
2728 3.81215e-06 6.43925e-06 0.729874
2729 3.91405e-06 6.2369e-06 0.730142
2730 3.8977e-06 5.8588e-06 0.730409
2731 3.9603e-06 6.22555e-06 0.730677
2732 4.3282e-06 6.78435e-06 0.730944
2733 3.7712e-06 5.8723e-06 0.731212
2734 3.78425e-06 7.3414e-06 0.731479
2735 4.19395e-06 6.34595e-06 0.731746
2736 3.88185e-06 5.87375e-06 0.732014
2737 3.90675e-06 7.0825e-06 0.732281
2738 4.4365e-06 6.48585e-06 0.732549
2739 3.96575e-06 5.83385e-06 0.732816
2740 3.94995e-06 6.1081e-06 0.733084
2741 4.393e-06 7.22675e-06 0.733351
2742 4.05555e-06 3.0938e-06 0.733619
2743 4.25465e-06 3.1155e-06 0.733886
2744 4.18595e-06 3.09515e-06 0.734154
2745 4.01265e-06 3.65e-06 0.734421
2746 3.9601e-06 4.77425e-06 0.734688
2747 4.0128e-06 2.83125e-06 0.734956
2748 4.8835e-06 3.8553e-06 0.735223
2749 4.2364e-06 4.03205e-06 0.735491
2750 4.5779e-06 3.0611e-06 0.735758
2751 3.8187e-06 6.26875e-06 0.736026
2752 4.32975e-06 6.69265e-06 0.736293
